袁晓勇,副主任医师,内分泌内科,北京大学第一医院,10.0,擅长：减重饮食和药物，糖尿病，糖尿病高危足筛查，甲状腺...,￥199,暂无排班
吴祖波,主治医师,儿童风湿免疫专科,华中科技大学同济医学院附属协和医院,10.0,擅长：心血管、呼吸、消化系统等儿童常见病及多发病。,￥36,暂无排班
肖宜超,主治医师,心血管内科门诊,中南大学湘雅二医院,9.9,擅长：长期从事心血管内科疾病诊治，尤其熟悉介入心脏病学...,￥200,暂无排班
廖莹,副主任医师,肾内科,深圳市第二人民医院,10.0,擅长：肾小球肾炎，腹膜透析，血液透析，继发性甲旁亢，肾...,￥25,￥60
梁力晖,主任医师,普通内科,湖南省人民医院,9.9,擅长：老年心脑血管病及糖尿病、甲亢、骨质疏松、痛风等代...,￥24,￥50
徐鹃鹃,副主任医师,感染科,天津医科大学总医院,9.9,擅长：新冠病毒肺炎，发热，病毒性肝炎，狂犬病，疫苗接种...,￥78,￥189
黄益澄,副主任医师,感染病科,浙江省人民医院,10.0,擅长：各种肝病（包括各种病毒性肝炎，药物性肝炎，酒精性...,￥30,￥50
杨月,主治医师,呼吸内科诊室,哈尔滨医科大学附属第一医院,10.0,"擅长：呼吸内科常见病包括肺炎,慢性阻塞性肺疾病,支气管...",￥66,未开通
张瑾,副主任医师,心内科,复旦大学附属华山医院,9.9,擅长：冠心病、高血压、心律失常、心肌病等常见心血管病诊...,￥200,￥500
庞建华,主任医师,内分泌1科,河北医科大学第三医院,10.0,擅长：从事临床内分泌及代谢性专业近30年，擅长糖尿病及...,￥50,￥80
卢立新,主任医师,肾病科,泰安市中医医院,9.9,擅长：从事临床工作30余年，独创三元疗法治疗各种肾病及...,￥0,￥200
罗莉,主任医师,内分泌科门诊,安徽医科大学第一附属医院高新院区,10.0,擅长：甲亢、加减、甲状腺结节、糖尿病、内分泌疾病的诊断...,￥50,￥200
陈火元,主任医师,心血管内科,辽宁省人民医院,10.0,擅长：先天性心脏病（房间隔缺损，动脉导管未闭，室间隔缺...,￥20,￥50
陈立,主任医师,消化内科,上海交通大学医学院附属瑞金医院,9.8,擅长：不明原因肝功异常、黄疸、腹水的诊治，擅长各类肝炎...,￥199,未开通
董民,主任医师,感染疾病科,枣庄市立医院,10.0,擅长：常见感染肝病相关疾病，感染性疾病诊治,￥50,￥200
陈果,副主任医师,呼吸科,四川省医学科学院·四川省人民医院,10.0,擅长：慢性阻塞性肺疾病、哮喘、肺炎、支气管炎、支气管扩...,￥40,￥200
李美珍,主任医师,内分泌科,东营市人民医院,10.0,擅长：糖尿病、甲亢等内分泌代谢病治疗,￥20,￥50
衡定,主治医师,消化内科门诊,江苏省人民医院,10.0,擅长：消化道早癌、胃幽门螺杆菌感染、胃食管反流病、便秘...,￥69,暂无排班
曲爱忠,副主任医师,血液病科,潍坊市益都中心医院,10.0,擅长：淋巴瘤，贫血，血小板增多，血小板减少，肺癌，食管...,￥30,￥40
何朝荣,主任医师,心血管内科,十堰市太和医院,10.0,擅长：冠心病，心律失常及血栓性疾病防治,￥30,未开通
张楠,主任医师,神经内科,天津医科大学总医院,10.0,擅长：老年期痴呆和认知障碍，阿尔茨海默病，血管性痴呆，...,￥150,未开通
胡颖,主治医师,神经内科门诊(绩溪路),安徽医科大学第一附属医院绩溪路院区,10.0,擅长：神经内科常见疾病的诊治,￥20,暂无排班
刘凯,主治医师,心血管内科,安庆市立医院,10.0,擅长：刘凯，心内科主治医师，于2011年毕业于安徽医科...,￥40,￥50
成嘉,主治医师,呼吸内科,甘肃省第二人民医院,10.0,擅长：新冠感染，新冠肺炎救治工作，肺部阴影、小结节，上...,￥10,￥30
李诗贤,副主任医师,内科,滕州市中医医院,10.0,擅长：内科系统常见病多发病，及疑难杂症的诊疗，对心血管...,￥50,￥20
俞一飞,主治医师,内分泌科,复旦大学附属华山医院,10.0,擅长：针对糖尿病、甲状腺疾病、垂体瘤等内分泌疾病有丰富...,￥30,暂无排班
王汉民,副主任医师,肾病内科,西京医院,10.0,擅长：难治性肾病综合征，lgA肾病，糖尿病肾病，狼疮性...,￥50,未开通
高峰,主任医师,内分泌科(普),华中科技大学同济医学院附属协和医院,10.0,擅长：身材矮小症、肥胖症、肥胖型糖尿病、甲状腺疾病等,￥100,￥200
王从容,主任医师,内分泌科门诊专家,上海市第四人民医院,9.6,擅长：家族遗传性糖尿病、肥胖病、线粒体基因突变糖尿病的...,￥199,￥300
黄宗文,主任医师,消化内科专科门诊(温江),四川大学华西医院,9.9,擅长：中西医结合治疗重症急性胰腺炎、肠梗阻、胃肠动力障...,￥80,暂无排班
卢瑗瑗,副主任医师,消化内科,西京医院,10.0,擅长：消化系统肿瘤的诊疗，化疗、分子靶向治疗、免疫治疗...,￥120,未开通
张静,副主任医师,消化内科,西京医院,9.9,擅长：消化内科相关疾病,￥60,未开通
刘尚勤,主任医师,血液科,武汉大学中南医院,10.0,擅长：多发性骨髓瘤、骨髓增生异常综合征、难治性贫血、慢...,￥50,￥50
李刚,主任医师,心血管内科(郑东)(郑东院区),郑州大学第一附属医院,10.0,擅长：生殖内分泌、男女不孕症、辅助生殖技术等方面有丰富...,￥59,￥300
杨珍,副主任医师,过敏免疫科,上海儿童医学中心,9.9,擅长：对小儿常见疾病、及小儿内科、小儿过敏免疫等疾病的...,￥150,未开通
李筠,主任医师,心血管专科,上海儿童医学中心,9.8,擅长：对儿科常见病诊治经验丰富，常年从事小儿先心病的心...,￥200,未开通
苏欣,主任医师,内分泌科门诊,中南大学湘雅二医院,9.9,擅长：糖尿病、肾上腺疾病、甲状腺疾病、性腺及垂体疾病、...,￥30,未开通
于浩泳,主任医师,内分泌代谢科,上海市第六人民医院,9.8,擅长：内分泌常见病、少见内分泌疾病诊治及糖尿病手术治疗...,￥326,暂无排班
全俊,主任医师,感染病科,中南大学湘雅医院,9.8,擅长：乙肝，丙肝及各种肝硬化，不明原因肝功能异常，脂...,￥100,暂无排班
曹桂花,副主任医师,老年病内科,西京医院,9.9,擅长：老年冠心病、心衰、高血压、糖尿病、肺部相关疾病、...,￥38,￥98
焦成松,副主任医师,感染科肝病,华中科技大学同济医学院附属同济医院,9.8,擅长：各类肝病以及不明原因发热等疑难杂症的诊断和治疗。,￥40,￥80
贾卫国,副主任医师,心脏内科,四川大学华西医院,10.0,擅长：合并糖尿病、甲亢等内分泌疾患的心血管病的诊治。,￥150,暂无排班
吴瑾,副主任医师,老年医学科,北京协和医院,10.0,擅长：老年高血压、冠心病、血脂异常的诊治,￥200,暂无排班
王薇,副主任医师,感染科,上海儿童医学中心,9.7,擅长：肺炎，哮喘，慢性咳嗽，EB病毒等其它感染性疾病,￥300,￥500
周凡,主任医师,血液科,北部战区总医院,10.0,擅长：对白血病、淋巴瘤、多发性骨髓瘤、再生障碍性贫血、...,￥50,￥30
夏军权,主任医师,消化科,固生堂南京宁西分院,9.9,擅长：消化科相关疾病,￥100,￥200
刘丰,副主任医师,结肠炎专科,广东省中医院大德路总院,9.0,擅长：内科杂病，尤其擅长中西医结合诊治慢性结肠炎、胃炎...,￥80,￥200
李锋,主任医师,肺内科,上海交通大学附属胸科医院,9.9,擅长：哮喘、慢阻肺、肺部感染、间质性肺病（肺纤维化）、...,￥200,￥200
邹善华,主任医师,血液科,复旦大学附属中山医院,9.9,擅长：淋巴结肿大、淋巴瘤、多发性骨髓瘤、M蛋白血症、各...,￥260,暂无排班
黄洪锋,主任医师,肾脏病中心门诊,浙江大学医学院附属第一医院,10.0,擅长：肾移植,￥50,未开通
张宇清,主任医师,心内科,中国医学科学院阜外医院,9.8,擅长：原发和继发性高血压、难治性高血压，心力衰竭。,￥200,未开通
闻杰,主任医师,内分泌科,复旦大学附属华山医院,9.6,擅长：糖尿病及其慢性并发症的综合管理及最新治疗手段精细...,￥500,￥500
吴鹏波,主治医师,消化内科,武汉大学人民医院,10.0,擅长：武汉金银潭支援新冠三个月，擅长胃炎(腹痛)，消化...,￥50,￥150
刘艳霞,副主任医师,内分泌与代谢病科(河医院区),郑州大学第一附属医院,10.0,擅长：糖尿病及其急慢性并发症，多囊卵巢综合征、肾上腺性...,￥30,未开通
陈盛,副主任医师,脉管瘤门诊,上海儿童医学中心,10.0,擅长：微创治疗儿童腹股沟疝、鞘膜积液、生殖器疾病、先天...,￥49,￥70
展平,副主任医师,呼吸内科,南京大学医学院附属金陵医院（东部战区总医院）,9.9,擅长：呼吸内科常见疾病的诊断与治疗，对肺癌、肺部结节、...,￥99,￥198
